,�..ID,store,state,city_locality,lat,long,item,species,subspecies,specific_taxonomy,sex,price_.,in_list,notes,visit_type,vendor_type,native.
9967,10446,Snakes at Sunset,,,NA,NA,Red Tegu (Tupinambis rufescens) Nip Tail/Regrown Tail,Salvator rufescens,,1,,149.99,,,online,online,0
9968,10447,Snakes at Sunset,,,NA,NA,Argentine Red Tegu for sale (Tupinambis rufescens)males only,Salvator rufescens,,1,,229.99,,,online,online,0
9969,10448,Snakes at Sunset,,,NA,NA,Chacoan Red Tegu (Tupinambis rufescens) 2019 babies Available now!,Salvator rufescens,,1,,249.99,,,online,online,0
11879,12458,Underground Reptiles,,,NA,NA,Baby Paraguayan Red Tegu,Salvator rufescens,,1,,299.99,,,online,online,0
11880,12459,Underground Reptiles,,,NA,NA,Juvenile Argentine Red Tegu,Salvator rufescens,,1,,349.99,,,online,online,0
11881,12460,Underground Reptiles,,,NA,NA,Baby Argentine Red Tegu,Salvator rufescens,,1,,299.99,,,online,online,0
11882,12461,Underground Reptiles,,,NA,NA,Juvenile Argentine Red Tegu,Salvator rufescens,,1,,349.99,,,online,online,0
11883,12462,Underground Reptiles,,,NA,NA,Baby High White Red Tegu,Salvator rufescens,,1,,,,,online,online,0
11884,12463,Underground Reptiles,,,NA,NA,Baby Anery Red Tegu,Salvator rufescens,,1,,499.99,,,online,online,0
4517,4756,Golden Coast Exotics,CA,Orange County,NA,NA,Western sanzinia,Sanzinia madagascariensisis,,1,,4500,,,,,0
2374,2543,Amazing Serpents,ME,Scarborough,NA,NA,Peters hook nose snake,Scaphiophis albopunctatus,albopunctatus,1,f,175,,,expo,breeder,0
11887,12484,Underground Reptiles,,,NA,NA,Spiny Rain Frog,Scaphiophryne madagascariensis,,1,,59.99,,,online,online,0
11888,12485,Underground Reptiles,,,NA,NA,Marbled Hopper Frogs,Scaphiophryne marmorata,,1,,29.99,,,online,online,0
142,156,Xtreme Exotics,FL,Jacksonville,30.15784674,-81.53218839,emerald swift,Sceloporus malachiticus,,1,,50,yes,,brick & mortar,brick & mortar,0
159,173,"Fish Galore, Critters, and More",FL,Jacksonville,30.24269636,-81.69603813,emerald swift,Sceloporus malachiticus,,1,,39.99,yes,,brick & mortar,brick & mortar,0
384,416,CEF Pets,IL,Monee,41.42160917,-87.74483413,emerald swift,Sceloporus malachiticus,,1,,19.99,yes,,brick & mortar,brick & mortar,0
1016,1133,Gills and Thrills Pet Shop,IL,Lockport,41.59005937,-88.05519263,giant emerald swift,Sceloporus malachiticus,,1,,36,yes,,brick & mortar,brick & mortar,0
1611,1752,East Bay Vivarium,CA,Berkeley,37.869703,-122.2993,Emerald swift,Sceloporus malachiticus,,1,,49,,,brick & mortar,brick & mortar,0
1612,1753,East Bay Vivarium,CA,Berkeley,37.869703,-122.2993,Emerald swift,Sceloporus malachiticus,,1,,49,,,brick & mortar,brick & mortar,0
1617,1758,East Bay Vivarium,CA,Berkeley,37.869703,-122.2993,Emerald swift,Sceloporus malachiticus,,1,,49,,,brick & mortar,brick & mortar,0
3910,4147,Bay Area Exotic Pets,TX,La Porte,29.65145693,-95.01943162,emerald swift,Sceloporus malachiticus,,1,,69.99,,,expo,brick & mortar,0
5689,5948,Amazon Reptile Center,CA,Montclair,34.092813,-117.688437,Emerald swift,Sceloporus malachiticus,,1,,30,,,Brick and Mortar,Brick and Mortar,0
6532,6842,Big Apple Herp,,,NA,NA,Emerald Swifts,Sceloporus malachiticus,,1,,21.95,,,online,online,0
7481,7847,LLL Reptiles,,,NA,NA,Emerald Swifts,Sceloporus malachiticus,,1,,$26.99 each,,,online,online,0
9972,10451,Snakes at Sunset,,,NA,NA,Emerald Swifts for sale (Sceloporus malachiticus),Sceloporus malachiticus,,1,,24.99,,,online,online,0
11893,12490,Underground Reptiles,,,NA,NA,Baby Emerald Swift,Sceloporus malachiticus,,1,,19.99,,,online,online,0
11894,12491,Underground Reptiles,,,NA,NA,Emerald Swift,Sceloporus malachiticus,,1,,24.99,,,online,online,0
6533,6843,Big Apple Herp,,,NA,NA,Pink Bellied Swift,Sceloporus variabilis,,1,,14.95,,,online,online,0
7482,7848,LLL Reptiles,,,NA,NA,Pink Belly Swifts,Sceloporus variabilis,,1,,$19.99 each,,,online,online,0
11896,12493,Underground Reptiles,,,NA,NA,Pink Belly Swift,Sceloporus variabilis,,1,,14.99,,,online,online,0
10560,11102,The Finch Farm,,,NA,NA,Tanager - Black-faced,Schistochlamys melanopis,,1,,251.99,,,online,online,0
358,388,CEF Pets,IL,Monee,41.42160917,-87.74483413,peter's banded skink,Scincopus fasciatus,,1,,99.99,yes,,brick & mortar,brick & mortar,0
851,947,256exotics,AL,Huntsville,34.822117,-86.485361,peter's banded skink,Scincopus fasciatus,,1,,,yes,,brick & mortar,brick & mortar,0
2033,2190,401 Reptiles,RI,West Warwick,41.706312,-71.523438,Banded skink,Scincopus fasciatus,,1,,150,,,brick & mortar,brick & mortar,0
2509,2684,Major league exotic pets,NJ,Jackson,40.117812,-74.253687,Peter's banded skink,Scincopus fasciatus,,1,,85,,,expo,brick & mortar,0
3909,4146,Bay Area Exotic Pets,TX,La Porte,29.65145693,-95.01943162,peters banded skink,Scincopus fasciatus,,1,,100,,,expo,brick & mortar,0
6534,6844,Big Apple Herp,,,NA,NA,Peter's Banded Skinks,Scincopus fasciatus,,1,,84.95,,,online,online,0
7483,7849,LLL Reptiles,,,NA,NA,Peters Banded Skinks,Scincopus fasciatus,,1,,$89.99 each,,,online,online,0
11897,12494,Underground Reptiles,,,NA,NA,Peter’s Banded Skink,Scincopus fasciatus,,1,,64.99,,,online,online,0
390,423,CEF Pets,IL,Monee,41.42160917,-87.74483413,sand fish lizard,Scincus scincus,,1,,19.99,yes,,brick & mortar,brick & mortar,0
3781,4008,T & B Reptile Zone,VA,Yorktown,37.14644337,-76.45700366,sandfish skink,Scincus scincus,,1,,,,,Expo,Brick & Mortar,0
11898,12495,Underground Reptiles,,,NA,NA,Sand Fish,Scincus scincus,,1,,19.99,,,online,online,0
11899,12496,Underground Reptiles,,,NA,NA,African Common Toad,Sclerophrys gutturalis,,1,,4.99,,,online,online,0
7484,7850,LLL Reptiles,,,NA,NA,African Common Toads,Sclerophrys regularis,,1,,$8.99 each,,,online,online,0
6535,6845,Big Apple Herp,,,NA,NA,Black Banded False Coral Snakes,Scolecophis atrocinctus,,1,,89,,,online,online,0
11900,12497,Underground Reptiles,,,NA,NA,Black Banded Snake,Scolecophis atrocinctus,,1,,74.99,,,online,online,0
11901,12498,Underground Reptiles,,,NA,NA,Baby Black Banded Snake,Scolecophis atrocinctus,,1,,149.99,,,online,online,0
10561,11103,The Finch Farm,,,NA,NA,Black Headed Canary (Pairs Only),Serinus alario,,1,,648.99,,,online,online,0
1002,1115,Chicago Reptile House,IL,Orland Park,41.62867635,-87.85009332,canary,Serinus canaria,,1,m,169.99,yes,,brick & mortar,brick & mortar,0
1012,1126,Exotic World Pets,IL,Darien,41.74027297,-87.97211298,canary,Serinus canaria,,1,m,199.99,yes,,brick & mortar,brick & mortar,0
1061,1182,Park Pet Shop,IL,Chicago,41.70346237,-87.70106347,canary,Serinus canaria,,1,,299,yes,,brick & mortar,brick & mortar,0
6678,6994,Brendas Birds,,,NA,NA,RED FACTOR CANARY,Serinus canaria,,1,,$180 ,,,online,online,0
7019,7355,Golden Cockatoo,,,NA,NA,Canary,Serinus canaria,,1,,$179.99 ,,,online,online,0
7020,7356,Golden Cockatoo,,,NA,NA,CANARY-TIMBRADO,Serinus canaria,,1,,$179.99 ,,,online,online,0
7626,7999,Omar's Exotic Birds,,,NA,NA,Red Factor Female Canary,Serinus canaria,,1,,,,,online,online,0
7627,8000,Omar's Exotic Birds,,,NA,NA,Red Factor Male Canary,Serinus canaria,,1,,,,,online,online,0
7628,8001,Omar's Exotic Birds,,,NA,NA,Yellow/White/Brown Fem. Canary,Serinus canaria,,1,,,,,online,online,0
7629,8002,Omar's Exotic Birds,,,NA,NA,Yellow/White/Brown Male Canary,Serinus canaria,,1,,,,,online,online,0
8049,8466,Petco,,,NA,NA,Yellow Canary,Serinus canaria,,1,,,,,online,online,0
8081,8504,PetSmart,,,NA,NA,Canary,Serinus canaria,,1,,149.99,,,online,online,0
8128,8568,Planet Exotics Pets,,,NA,NA,Canaries,Serinus canaria,,1,,,,,online,online,0
8129,8569,Planet Exotics Pets,,,NA,NA,Canaries eggs,Serinus canaria,,1,,,,,online,online,0
10562,11104,The Finch Farm,,,NA,NA,Red Factor Canary,Serinus canaria,,1,,169.99,,,online,online,0
10563,11105,The Finch Farm,,,NA,NA,Yellow Canary,Serinus canaria,,1,,142.99,,,online,online,0
10564,11106,The Finch Farm,,,NA,NA,Variegated Canary,Serinus canaria,,1,,133.99,,,online,online,0
10565,11107,The Finch Farm,,,NA,NA,Fife Fancy Canary,Serinus canaria,,1,,141.99,,,online,online,0
10566,11108,The Finch Farm,,,NA,NA,White Canary,Serinus canaria,,1,,147.99,,,online,online,0
10567,11109,The Finch Farm,,,NA,NA,Waterslager Canary,Serinus canaria,,1,,207.99,,,online,online,0
10568,11110,The Finch Farm,,,NA,NA,Gloster Canary,Serinus canaria,,1,,130.99,,,online,online,0
10569,11111,The Finch Farm,,,NA,NA,Red Agate Canary,Serinus canaria,,1,,165.99,,,online,online,0
10570,11112,The Finch Farm,,,NA,NA,Spanish Timbrado Canary,Serinus canaria,,1,,134.99,,,online,online,0
10571,11113,The Finch Farm,,,NA,NA,Mosaic Canary,Serinus canaria,,1,,166.99,,,online,online,0
10572,11114,The Finch Farm,,,NA,NA,Northern Dutch Frill Canary,Serinus canaria,,1,,257.99,,,online,online,0
10573,11115,The Finch Farm,,,NA,NA,Lizard Canary,Serinus canaria,,1,,143.99,,,online,online,0
10574,11116,The Finch Farm,,,NA,NA,Green Canary,Serinus canaria,,1,,179.99,,,online,online,0
10575,11117,The Finch Farm,,,NA,NA,Crested Canary,Serinus canaria,,1,,221.99,,,online,online,0
10576,11118,The Finch Farm,,,NA,NA,White Crested Canary,Serinus canaria,,1,,160.99,,,online,online,0
10577,11119,The Finch Farm,,,NA,NA,Scotch Fancy Canary,Serinus canaria,,1,,154.99,,,online,online,0
10578,11120,The Finch Farm,,,NA,NA,Yorkshire Canary,Serinus canaria,,1,,384.99,,,online,online,0
10579,11121,The Finch Farm,,,NA,NA,Mosaic Canary Yellow,Serinus canaria,,1,,166.99,,,online,online,0
10580,11122,The Finch Farm,,,NA,NA,African Citril Finch,Serinus citrinelloides,,1,,147.99,,,online,online,0
10581,11123,The Finch Farm,,,NA,NA,White-Rumped Seedeater (Grey Singer),Serinus leucopygius,,1,,51.99,,,online,online,0
10582,11124,The Finch Farm,,,NA,NA,White-tipped Green Singer,Serinus mozambicus,,1,,95.99,,,online,online,0
10583,11125,The Finch Farm,,,NA,NA,European Serin - Serinus serinus,Serinus serinus,,1,,173.99,,,online,online,0
8501,8943,Potenza Exotics,,,NA,NA,Basilik $1100,Setifer setosus,,1,,1100,,,online,online,0
8502,8944,Potenza Exotics,,,NA,NA,Revenant $1100,Setifer setosus,,1,,1100,,,online,online,0
8503,8945,Potenza Exotics,,,NA,NA,Ghost $1100,Setifer setosus,,1,,1100,,,online,online,0
6679,6995,Brendas Birds,,,NA,NA,FINCH SAFFRON,Sicalis flaveola,,1,,$84.99 ,,,online,online,0
10584,11126,The Finch Farm,,,NA,NA,Tanager Saffron (Saffron Finch),Sicalis flaveola,,1,,179.99,,,online,online,0
11903,12500,Underground Reptiles,,,NA,NA,Black Marsh Turtle,Siebenrockiella crassicollis,,1,,74.99,,,online,online,0
2047,2205,401 Reptiles,RI,West Warwick,41.706312,-71.523438,Simalia scrub python,Simalia amethistina,,1,,,,,brick & mortar,brick & mortar,0
9973,10452,Snakes at Sunset,,,NA,NA,Merauke Scrub Pythons for sale (Morelia amethistina) MALE ONLY,Simalia amethistina,,1,,399.99,,,online,online,0
11904,12501,Underground Reptiles,,,NA,NA,Baby Tanimbar Amethystine Python,Simalia amethistina,,1,,349.99,,,online,online,0
11905,12502,Underground Reptiles,,,NA,NA,Red Vine Snake,Siphlophis compressus,,1,,499.99,,,online,online,0
11910,12507,Underground Reptiles,,,NA,NA,Masked Tree Frog,Smilisca phaeota,,1,,34.99,,,online,online,0
338,362,CEF Pets,IL,Monee,41.42160917,-87.74483413,egyptian ratsnake,Spalerosophis diadema,,1,,79.99,yes,,brick & mortar,brick & mortar,0
2240,2405,Nature Nut,MD,Middle River,NA,NA,Diadem snake,Spalerosophis diadema,cliffordi,1,f,80,,,expo,breeder,0
2383,2556,Amazing Serpents,ME,Scarborough,NA,NA,Egyptian diadem rat snake,Spalerosophis diadema,,1,,125,,,expo,breeder,0
11911,12508,Underground Reptiles,,,NA,NA,Baby Egyptian Diadem Rat Snake,Spalerosophis diadema,,1,,49.99,,,online,online,0
11912,12509,Underground Reptiles,,,NA,NA,Egyptian Diadem Ratsnake,Spalerosophis diadema,,1,,69.99,,,online,online,0
10585,11127,The Finch Farm,,,NA,NA,Mannikin - Black & White,Spermestes bicolor,,1,,55.99,,,online,online,0
10586,11128,The Finch Farm,,,NA,NA,Mannikin - Bronze Winged,Spermestes cucullata,,1,,45.99,,,online,online,0
10587,11129,The Finch Farm,,,NA,NA,Mannikin - Magpie,Spermestes fringilloides,,1,,47.99,,,online,online,0
10588,11130,The Finch Farm,,,NA,NA,Western Bluebill,Spermophaga haematina,,1,,329.99,,,online,online,0
1584,1725,East Bay Vivarium,CA,Berkeley,37.869703,-122.2993,Hatchet-faced tree frog,Sphaenorhynchus lacteus,,1,,39,,,brick & mortar,brick & mortar,0
11914,12511,Underground Reptiles,,,NA,NA,Hatchet Face Tree Frog,Sphaenorhynchus lacteus,,1,,24.99,,,online,online,0
11915,12512,Underground Reptiles,,,NA,NA,Ocellated Gecko,Sphaerodactylus argus,,1,,99.99,,,online,online,0
10589,11131,The Finch Farm,,,NA,NA,Lace-necked (Spotted) Dove,Spilopelia chinensis,,1,,406.99,,,online,online,0
2019,2175,401 Reptiles,RI,West Warwick,41.706312,-71.523438,Tiger rat snake,Spilotes pullatus,,1,,,,,brick & mortar,brick & mortar,0
6536,6846,Big Apple Herp,,,NA,NA,Tiger Rat Snakes,Spilotes pullatus,,1,,299,,,online,online,0
7935,8336,Outback Reptiles,,,NA,NA,Spilote Tiger Rat Snake – Female,Spilotes pullatus,,1,,$350.00 ,,,online,online,0
9161,9620,ReptilesNCritters,,,NA,NA,C.A. Tiger Rat Snake - Adult Females,Spilotes pullatus,,1,,"$1,299.99 ",,,online,online,0
9162,9621,ReptilesNCritters,,,NA,NA,C.A. Tiger Rat Snake - Adult Males,Spilotes pullatus,,1,,$899.99 ,,,online,online,0
10201,10695,Strictly Reptiles,,,NA,NA,C.A. TIGER RAT SNAKE – ADULT MALES,Spilotes pullatus,,1,,,,,online,online,0
11916,12513,Underground Reptiles,,,NA,NA,Tiger Ratsnake,Spilotes pullatus,,1,,349.99,,,online,online,0
11917,12514,Underground Reptiles,,,NA,NA,Nicaraguan Tiger Ratsnake,Spilotes pullatus,,1,,799.99,,,online,online,0
11918,12515,Underground Reptiles,,,NA,NA,Yellow Bellied Puffing Snake,Spilotes sulphureus,,1,,499.99,,,online,online,0
10590,11132,The Finch Farm,,,NA,NA,Black Siskin,Spinus atratus,,1,,173.99,,,online,online,0
10591,11133,The Finch Farm,,,NA,NA,Black and white Seedeater,Sporophila luctuosa,,1,,97.99,,,online,online,0
10592,11134,The Finch Farm,,,NA,NA,Chestnut Throated Seedeater,Sporophila telasco,,1,,95.99,,,online,online,0
10593,11135,The Finch Farm,,,NA,NA,Diamond Firetail Finch,Stagonopleura guttata,,1,,209.99,,,online,online,0
10594,11136,The Finch Farm,,,NA,NA,Fawn Diamond Firetail,Stagonopleura guttata,,1,,260.99,,,online,online,0
9974,10453,Snakes at Sunset,,,NA,NA,Pacific Coast Musk Turtles for sale (Staurotypus salvinii),Staurotypus salvinii,,1,,149.99,,,online,online,0
11919,12516,Underground Reptiles,,,NA,NA,Baby Chiapas Giant Musk Turtle,Staurotypus salvinii,,1,,99.99,,,online,online,0
6537,6847,Big Apple Herp,,,NA,NA,Mexican Musk Turtles,Staurotypus triporcatus,,1,,159,,,online,online,0
9975,10454,Snakes at Sunset,,,NA,NA,Giant Mexican Musk Turtles for sale (Staurotypus tripocatus),Staurotypus triporcatus,,1,,129.99,,,online,online,0
11920,12517,Underground Reptiles,,,NA,NA,Baby Giant Mexican Musk Turtle,Staurotypus triporcatus,,1,,149.99,,,online,online,0
320,343,CEF Pets,IL,Monee,41.42160917,-87.74483413,painted agama,Stellagama stellio,,1,,89.99,yes,,brick & mortar,brick & mortar,0
2253,2421,Nature Nut,MD,Middle River,NA,NA,Painted agama,Stellagama stellio,,1,,100,,,expo,breeder,0
5070,5322,Reptile Den,CA,Lake Elsinore,33.65669,-117.29466,Painted agama,Stellagama stellio,,1,,50,,,expo,Brick and Mortar,0
7349,7707,Imperial Reptiles,,,NA,NA,"Painted ""Clown"" Agama",Stellagama stellio,,1,,,,,online,online,0
9976,10455,Snakes at Sunset,,,NA,NA,Painted Agamas for sale ( Laudakia stellio),Stellagama stellio,,1,,69.99,,,online,online,0
11921,12518,Underground Reptiles,,,NA,NA,Starred Agama,Stellagama stellio,,1,,39.99,,,online,online,0
11922,12519,Underground Reptiles,,,NA,NA,Baby Painted Agama,Stellagama stellio,,1,,49.99,,,online,online,0
11923,12520,Underground Reptiles,,,NA,NA,Baby Starred Agama,Stellagama stellio,,1,,49.99,,,online,online,0
11924,12521,Underground Reptiles,,,NA,NA,Painted Agama,Stellagama stellio,,1,,59.99,,,online,online,0
1993,2149,401 Reptiles,RI,West Warwick,41.706312,-71.523438,Western Leaf lizard,Stenocercus fimbriatus,,1,,,,,brick & mortar,brick & mortar,0
8977,9430,Reptile Rapture,,,NA,NA,AMAZONIAN LEAF LIZARD - Sternocercus fimbriatus,Stenocercus fimbriatus,,1,,,,,online,online,0
11925,12522,Underground Reptiles,,,NA,NA,Peruvian Dead Leaf Lizard,Stenocercus fimbriatus,,1,,749.99,,,online,online,0
2025,2181,401 Reptiles,RI,West Warwick,41.706312,-71.523438,Dune gecko,Stenodactylus petrii,,1,,100,,,brick & mortar,brick & mortar,0
2429,2602,Cold Blooded Pets and Supplies,MA,Acushnet,41.680688,-70.909063,Egyptian sand gecko,Stenodactylus petrii,,1,,25,,,expo,brick & mortar,0
11926,12523,Underground Reptiles,,,NA,NA,Egyptian Sand Gecko,Stenodactylus petrii,,1,,24.99,,,online,online,0
2055,2213,Pets Plus,NY,Lockport,43.16787,-78.710938,Dune gecko,Stenodactylus sthenodactylus,,1,,25,,,expo,brick & mortar,0
11927,12524,Underground Reptiles,,,NA,NA,Short Fingered Gecko,Stenodactylus sthenodactylus,,1,,24.99,,,online,online,0
17,21,AquaZoo Extreme Pets,FL,Lakeside,30.13574428,-81.77652549,leopard tortoise,Stigmochelys pardalis,,1,,325,yes,,brick & mortar,brick & mortar,0
2854,3035,American Reptiles,,,NA,NA,leopard tortoise,Stigmochelys pardalis,,1,f,600,,,expo,breeder,0
3912,4150,Bay Area Exotic Pets,TX,La Porte,29.65145693,-95.01943162,leopard tortoise,Stigmochelys pardalis,,1,,350,,,expo,brick & mortar,0
4499,4738,Forktongue Farm,CA,Alpine,32.84108,-116.70568,Leopard tortoise,Stigmochelys pardalis,,1,,250,,,,,0
4501,4740,Forktongue Farm,CA,Alpine,32.84108,-116.70568,Blonde leopard tortoise,Stigmochelys pardalis,,1,,400,,,,,0
6541,6851,Big Apple Herp,,,NA,NA,Leopard Tortoises,Stigmochelys pardalis,,1,,179,,,online,online,0
6844,7172,CB Reptiles,,,NA,NA,LEOPARD TORTOISE FOR SALE,Stigmochelys pardalis,,1,,$369.95 ,,,online,online,0
6845,7173,CB Reptiles,,,NA,NA,GIANT SOUTH AFRICAN LEOPARD TORTOISE FOR SALE,Stigmochelys pardalis,,1,,$349.00 ,,,online,online,0
6846,7174,CB Reptiles,,,NA,NA,GIANT SOUTH AFRICAN LEOPARD TORTOISE HYBRID,Stigmochelys pardalis,,1,,$549.00 ,,,online,online,0
6847,7175,CB Reptiles,,,NA,NA,CARAMEL LEOPARD TORTOISE,Stigmochelys pardalis,,1,,$329.00 ,,,online,online,0
7100,7453,Got Reptiles,,,NA,NA,Leopard Tortoises (c.b. babies),Stigmochelys pardalis,,1,,$299.99 ,,,online,online,0
8575,9022,Reptile City Inc,,,NA,NA,Leopard Tortoises (c.b. babies),Stigmochelys pardalis,,1,,299.99,,,online,online,0
8979,9432,Reptile Rapture,,,NA,NA,"LEOPARD TORTOISES - CB babies, Stigmochelys pardalis babcocki",Stigmochelys pardalis,,1,,,,,online,online,0
8980,9433,Reptile Rapture,,,NA,NA,"LEOPARD TORTOISES - CB babies, Stigmochelys pardalis pardalis",Stigmochelys pardalis,,1,,,,,online,online,0
8981,9434,Reptile Rapture,,,NA,NA,"LEOPARD TORTOISES - CB BIG babies, Stigmochelys pardalis babcocki",Stigmochelys pardalis,,1,,,,,online,online,0
9307,9774,Slither Pets,,,NA,NA,Leopard Tortoise,Stigmochelys pardalis,,1,,,,,online,online,0
9979,10458,Snakes at Sunset,,,NA,NA,Blonde Leopard Tortoises for sale (Geochelone Pardalis Babcocki),Stigmochelys pardalis,,1,,199.99,,,online,online,0
11934,12531,Underground Reptiles,,,NA,NA,Baby Leopard Tortoise,Stigmochelys pardalis,,1,,199.99,,,online,online,0
11935,12532,Underground Reptiles,,,NA,NA,Baby Giant South African Leopard Tortoise,Stigmochelys pardalis,,1,,399.99,,,online,online,0
12157,12761,Wholesale Exotics,,,NA,NA,Leopard Tortoise,Stigmochelys pardalis,,1,,,,,online,online,0
12264,12868,XYZ reptiles,,,NA,NA,Leopard Tortoise,Stigmochelys pardalis,,1,,249,,,online,online,0
10595,11137,The Finch Farm,,,NA,NA,Burnished-buff Tanager,Stilpnia cayana,,1,,464.99,,,online,online,0
10596,11138,The Finch Farm,,,NA,NA,Tanager - Blue-necked,Stilpnia cyanicollis,,1,,407.99,,,online,online,0
10597,11139,The Finch Farm,,,NA,NA,Owl Finch,Stizoptera bichenovii,,1,,153.99,,,online,online,0
10598,11140,The Finch Farm,,,NA,NA,Owl Finch - Fawn,Stizoptera bichenovii,,1,,176.99,,,online,online,0
10291,10803,Sugar Creek Bird Farm,,,NA,NA,Ringneck Dove,Streptopelia capicola,,1,,$30 ,,,online,online,0
10599,11141,The Finch Farm,,,NA,NA,Ring-necked Dove - White,Streptopelia capicola,,1,,59.99,,,online,online,0
10600,11142,The Finch Farm,,,NA,NA,Ring-necked Dove - Beige (Wild Color),Streptopelia capicola,,1,,59.99,,,online,online,0
10601,11143,The Finch Farm,,,NA,NA,Ash Pearl Ringneck Dove,Streptopelia capicola,,1,,69.99,,,online,online,0
10602,11144,The Finch Farm,,,NA,NA,Beige Silkie Dove,Streptopelia capicola,,1,,59.99,,,online,online,0
10603,11145,The Finch Farm,,,NA,NA,Pied Doves,Streptopelia risoria,,1,,59.99,,,online,online,0
11937,12534,Underground Reptiles,,,NA,NA,Long Toed Frog,Strongylopus fasciatus,,1,,9.99,,,online,online,0
9980,10459,Snakes at Sunset,,,NA,NA,Northern spiny-tailed gecko for sale (Strophurus ciliaris) UNDERBITE,Strophurus ciliaris,,1,,399.99,,,online,online,0
